<<<<<<< HEAD
,ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,result
2815,1484,11.8,0,0.059068474,8,79.9618,2,2007,1,1,1,1230.3711
2816,360,15.5,1,0.156898705,13,147.9418,6,2004,2,1,1,2575.304
2817,843,20.35,0,0.084140646,10,184.0292,3,2009,1,2,2,2816.8694
2818,413,13.65,0,0.039791206,5,33.4558,1,1987,0,2,1,582.316
2819,1224,12.695633368756642,1,0.090156718,5,127.1678,4,1985,2,0,0,302.6274
2820,316,8.71,0,0.121496273,3,94.0778,7,2002,1,1,1,1492.515
2821,1006,20.0,1,0.059994175,0,168.7132,9,1999,1,0,1,2747.9038
2822,624,20.2,0,0.064310516,13,257.3646,1,1987,0,2,1,3780.3496
2823,1050,12.695633368756642,1,0.212767095,5,116.7466,4,1985,2,0,0,287.48135
2824,1505,16.2,0,0.050298544,9,191.8162,1,1987,0,2,1,2938.7217
2825,1133,9.695,1,0.128258986,0,225.3404,6,2004,2,1,1,3967.5876
2826,936,12.695633368756642,1,0.081060928,1,169.2816,5,1985,1,2,3,4167.9624
2827,1367,15.35,0,0.0,11,142.747,0,1998,1,2,0,321.3652
2828,1286,12.1,0,0.015434464,9,164.7526,8,1997,2,0,1,2667.1704
2829,350,12.695633368756642,0,0.047063689,5,107.228,4,1985,2,0,0,311.19882
2830,1103,12.695633368756642,0,0.013224491,13,106.4622,4,1985,2,0,0,259.15033
2831,45,5.73,0,0.0,14,187.3898,8,1997,2,0,1,2866.707
2832,1102,8.31,1,0.115655502,13,176.0028,6,2004,2,1,1,2812.2278
2833,66,8.575,0,0.024021065,14,106.728,2,2007,1,1,1,1664.1675
2834,934,7.81,1,0.033962371,13,167.8158,1,1987,0,2,1,2595.446
2835,109,12.695633368756642,0,0.063754145,7,226.4694,5,1985,1,2,3,5146.6895
2836,1171,16.5,1,0.267339659,13,143.5128,0,1998,1,2,0,403.07016
2837,256,12.695633368756642,0,0.215072945,15,208.5638,4,1985,2,0,0,493.00955
2838,686,10.395,1,0.0,10,228.0352,1,1987,0,2,1,3967.1724
2839,369,15.5,1,0.02542192,0,81.3934,7,2002,1,1,1,1331.5691
2840,388,16.7,1,0.119948864,6,180.4976,3,2009,1,2,2,2702.113
2841,292,10.695,0,0.053252515,5,57.2904,1,1987,0,2,1,791.94586
2842,421,12.695633368756642,0,0.04563487,5,141.718,5,1985,1,2,3,3425.4873
2843,702,12.695633368756642,1,0.313541543,10,97.6752,4,1985,2,0,0,287.1857
2844,1309,18.0,0,0.047570047,9,171.6422,3,2009,1,2,2,2569.7573
2845,246,12.695633368756642,0,0.023855381,6,54.8272,5,1985,1,2,3,1636.1471
2846,965,10.1,1,0.045692023,13,38.3848,8,1997,2,0,1,628.5316
2847,1,19.35,1,0.040090887,14,163.6868,3,2009,1,2,2,2305.9634
2848,145,14.0,1,0.049749638,4,144.8786,0,1998,1,2,0,312.82068
2849,397,6.63,1,0.011001175,13,57.0588,2,2007,1,1,1,915.77496
2850,1088,6.69,1,0.0,10,178.237,0,1998,1,2,0,526.0667
2851,726,12.695633368756642,0,0.02418438,5,64.2168,4,1985,2,0,0,183.87036
2852,1390,15.6,0,0.066670606,11,185.2924,1,1987,0,2,1,2949.511
2853,418,12.8,0,0.069760029,15,260.5252,7,2002,1,1,1,4150.6553
2854,1490,18.85,0,0.052349262,8,192.0846,2,2007,1,1,1,3015.1912
2855,1358,10.895,0,0.027200767,11,51.6666,2,2007,1,1,1,798.09076
2856,1238,7.485,0,0.069263905,13,109.6228,7,2002,1,1,1,1619.932
2857,968,12.695633368756642,0,0.186650368,3,149.1418,5,1985,1,2,3,3833.7734
2858,1304,13.0,0,0.035179934,9,49.8034,7,2002,1,1,1,749.61273
2859,1348,6.635,0,0.027046875,9,172.5396,1,1987,0,2,1,2755.32
2860,1339,18.7,0,0.046181741,8,153.6682,7,2002,1,1,1,2415.3525
2861,863,12.695633368756642,1,0.145952717,5,138.8838,5,1985,1,2,3,3075.8643
2862,1127,6.325,0,0.0,5,100.4042,0,1998,1,2,0,202.49605
2863,219,12.695633368756642,1,0.096841885,5,46.1718,5,1985,1,2,3,1339.692
2864,421,10.0,0,0.045856934,5,141.818,8,1997,2,0,1,2135.592
2865,584,17.85,0,0.078057026,10,152.8682,0,1998,1,2,0,357.6498
2866,771,15.7,1,0.018959784,6,61.0536,9,1999,1,0,1,997.8925
2867,131,15.2,0,0.050136086,14,97.0752,1,1987,0,2,1,1548.785
2868,494,9.5,0,0.0742834,13,252.8724,1,1987,0,2,1,4155.154
2869,400,12.695633368756642,0,0.089381866,5,214.2192,5,1985,1,2,3,5015.9126
2870,1032,7.785,0,0.088634567,6,62.651,1,1987,0,2,1,951.5431
2871,381,7.17,1,0.099972466,6,132.4968,0,1998,1,2,0,301.34018
2872,541,7.36,0,0.052525131,5,56.4588,3,2009,1,2,2,745.9836
2873,1257,16.75,0,0.032559591,8,193.3162,1,1987,0,2,1,3227.7893
2874,309,11.15,0,0.120631213,4,43.9744,2,2007,1,1,1,638.60864
2875,1541,9.6,0,0.024526806,8,188.5214,7,2002,1,1,1,2966.5754
2876,724,12.695633368756642,1,0.063019289,2,151.7682,5,1985,1,2,3,3760.6338
2877,1173,12.0,0,0.0,3,181.3976,9,1999,1,0,1,3323.814
2878,201,13.15,0,0.036821494,5,179.8976,3,2009,1,2,2,2705.3196
2879,1503,11.1,0,0.033243813,9,119.3124,3,2009,1,2,2,1859.2795
2880,520,10.695,0,0.05811924,6,63.0536,2,2007,1,1,1,1056.699
2881,171,7.81,1,0.055312618,3,124.7046,9,1999,1,0,1,2041.3014
2882,411,21.2,1,0.007039648,15,172.4738,6,2004,2,1,1,2914.8567
2883,1375,6.825,0,0.060090767,8,266.3226,3,2009,1,2,2,3496.589
2884,416,8.1,0,0.0,6,212.9902,8,1997,2,0,1,3305.6794
2885,444,15.85,1,0.109939432,5,39.2506,1,1987,0,2,1,653.46075
2886,1293,10.0,0,0.0,9,248.675,9,1999,1,0,1,3682.6917
2887,450,6.425,0,0.010459399,3,117.6808,7,2002,1,1,1,1892.2023
2888,855,15.5,1,0.100681984,6,198.3768,1,1987,0,2,1,3087.9702
2889,436,12.695633368756642,1,0.016572696,5,96.2726,5,1985,1,2,3,2494.305
2890,300,16.7,0,0.070263971,4,218.385,9,1999,1,0,1,3820.256
2891,219,19.0,1,0.097464425,5,47.7718,9,1999,1,0,1,804.83014
2892,1461,12.15,0,0.14504086,8,224.4404,8,1997,2,0,1,3718.4658
2893,1141,12.3,1,0.05844549,13,57.8562,2,2007,1,1,1,843.5105
2894,1030,16.1,1,0.0,5,35.6558,9,1999,1,0,1,649.5871
2895,148,11.85,1,0.050289178,6,165.4526,3,2009,1,2,2,2257.639
2896,454,15.1,1,0.106264528,6,42.3796,2,2007,1,1,1,647.90063
2897,1469,8.6,0,0.150961966,9,114.1176,0,1998,1,2,0,326.55783
2898,301,20.25,1,0.024761046,4,193.5162,0,1998,1,2,0,533.5772
2899,128,5.88,0,0.003591414,7,153.3998,6,2004,2,1,1,2302.09
2900,1348,6.635,0,0.0,9,175.2396,3,2009,1,2,2,2555.5774
2901,1399,15.2,0,0.0,8,50.1034,1,1987,0,2,1,675.5755
2902,1274,6.57,0,0.097077051,9,191.682,7,2002,1,1,1,3095.785
2903,855,15.5,1,0.100746785,6,196.7768,6,2004,2,1,1,3244.5605
2904,1235,11.0,1,0.057147256,6,242.2512,9,1999,1,0,1,4123.5186
2905,520,10.695,0,0.096732533,6,62.4536,0,1998,1,2,0,174.6522
2906,64,17.25,0,0.035262656,4,92.412,2,2007,1,1,1,1448.504
2907,1542,14.65,0,0.083343628,9,163.6552,6,2004,2,1,1,3059.956
2908,331,9.3,0,0.089509222,3,145.7786,2,2007,1,1,1,2430.4045
2909,862,7.825,0,0.079790099,10,63.7826,7,2002,1,1,1,1038.8737
2910,143,12.695633368756642,0,0.143199389,14,120.144,4,1985,2,0,0,306.08807
2911,716,12.695633368756642,1,0.026710788,0,220.4456,5,1985,1,2,3,4860.7397
2912,1088,6.69,1,0.036967784,10,175.037,9,1999,1,0,1,2842.5493
2913,1350,20.1,0,0.0,8,62.6536,9,1999,1,0,1,1069.8483
2914,1357,14.85,0,0.061323488,9,254.4698,2,2007,1,1,1,3875.953
2915,930,11.395,1,0.06987064,10,234.9616,3,2009,1,2,2,3093.827
2916,865,12.695633368756642,0,0.099731744,6,177.937,4,1985,2,0,0,421.37866
2917,1343,18.6,0,0.118363749,11,56.1588,9,1999,1,0,1,936.7782
2918,273,10.195,0,0.0,13,43.0428,7,2002,1,1,1,637.7337
2919,33,13.5,0,0.094141186,14,188.1872,1,1987,0,2,1,3146.5076
2920,1058,4.805,1,0.037692295,4,127.0704,6,2004,2,1,1,2283.0515
2921,503,17.2,1,0.042124032,3,148.7418,0,1998,1,2,0,375.8696
2922,1111,9.0,0,0.065381597,13,177.137,7,2002,1,1,1,2770.1716
2923,932,19.75,0,0.020835893,6,187.9872,0,1998,1,2,0,495.40756
2924,480,10.3,0,0.07886623,0,177.937,9,1999,1,0,1,3102.4978
2925,1160,15.6,0,0.0,13,176.0054,7,2002,1,1,1,2890.7373
2926,1030,16.1,1,0.160052329,5,35.3558,7,2002,1,1,1,604.6372
2927,125,9.3,0,0.043853769,7,191.9846,9,1999,1,0,1,3337.087
2928,951,12.695633368756642,1,0.083043068,5,246.5144,4,1985,2,0,0,697.39716
2929,495,11.85,1,0.055945372,0,53.2666,3,2009,1,2,2,735.5608
2930,1197,16.75,0,0.081780186,6,256.6988,2,2007,1,1,1,4428.5615
2931,996,18.85,0,0.055312384,0,131.4284,1,1987,0,2,1,2055.642
2932,663,7.895,1,0.061299601,2,55.4588,7,2002,1,1,1,856.063
2933,737,19.85,0,0.04574024,6,127.102,9,1999,1,0,1,2084.022
2934,512,11.35,1,0.023303069,4,185.4608,1,1987,0,2,1,3173.161
2935,278,16.0,0,0.090337797,4,140.3154,3,2009,1,2,2,1744.0487
2936,1200,11.65,0,0.039999537,13,229.8694,7,2002,1,1,1,3957.5935
2937,842,16.5,1,0.066519424,2,183.2292,3,2009,1,2,2,3018.8037
2938,381,7.17,1,0.059678319,6,129.5968,1,1987,0,2,1,2054.2815
2939,294,17.7,1,0.041015006,6,82.6276,7,2002,1,1,1,1289.1765
2940,856,5.675,1,0.023629875,13,156.2288,2,2007,1,1,1,2353.3503
2941,59,12.695633368756642,0,0.041976732,4,54.4982,5,1985,1,2,3,1779.7963
2942,1117,17.2,0,0.157182948,10,158.9578,2,2007,1,1,1,2628.0735
2943,132,9.6,0,0.096492692,14,165.8158,7,2002,1,1,1,2473.588
2944,1089,12.695633368756642,1,0.0,5,141.5812,5,1985,1,2,3,3683.695
2945,210,20.6,0,0.023489402,6,93.7778,9,1999,1,0,1,1515.3458
2946,636,10.195,0,0.160588464,5,143.4154,3,2009,1,2,2,1696.3223
2947,340,12.695633368756642,0,0.035959521,4,120.8782,5,1985,1,2,3,2992.2139
2948,73,19.7,0,0.024795057,14,82.2592,2,2007,1,1,1,1340.9581
2949,945,11.35,0,0.030855031,13,49.7008,9,1999,1,0,1,785.8938
2950,1301,6.235,0,0.020194535,9,257.6962,6,2004,2,1,1,3967.3557
2951,727,18.2,0,0.090410295,6,196.211,2,2007,1,1,1,3175.8418
2952,236,15.6,0,0.04494821,4,240.3854,1,1987,0,2,1,3939.1133
2953,1226,7.785,1,0.038348445,6,103.4964,2,2007,1,1,1,1704.8623
2954,308,18.85,0,0.141929473,3,169.9132,7,2002,1,1,1,2663.4612
2955,1002,16.85,0,0.04466528,6,184.9266,2,2007,1,1,1,3532.765
2956,1034,10.695,1,0.011490085,13,72.0038,2,2007,1,1,1,1250.448
2957,1529,16.75,0,0.075672596,8,36.8532,1,1987,0,2,1,530.2145
2958,1354,9.6,0,0.006698103,9,165.8184,8,1997,2,0,1,2513.7786
2959,69,18.7,0,0.014615718,14,52.4324,9,1999,1,0,1,897.5289
2960,954,15.2,0,0.019034783,13,238.4248,8,1997,2,0,1,3696.6523
2961,1052,16.1,1,0.013651105,6,106.7596,3,2009,1,2,2,1404.1633
2962,1016,16.7,1,0.060998134,0,97.2384,7,2002,1,1,1,1602.9767
2963,680,9.395,1,0.132314096,5,88.5198,2,2007,1,1,1,1381.6223
2964,1135,10.5,1,0.048197901,4,48.3376,6,2004,2,1,1,809.14233
2965,346,14.15,0,0.038063173,15,122.5046,3,2009,1,2,2,1831.6082
2966,1410,9.06,0,0.009768132,11,211.456,1,1987,0,2,1,3502.8708
2967,1013,12.695633368756642,0,0.02046897,13,150.2734,5,1985,1,2,3,3730.9907
2968,1220,12.695633368756642,1,0.118188689,0,185.224,4,1985,2,0,0,709.6265
2969,74,17.6,0,0.097612596,4,88.1856,3,2009,1,2,2,1206.5261
2970,1532,8.43,0,0.178055216,9,172.0422,7,2002,1,1,1,2977.913
2971,61,7.81,0,0.067399162,14,246.2486,1,1987,0,2,1,4043.1438
2972,1274,6.57,0,0.097031198,9,192.882,9,1999,1,0,1,3318.924
2973,1502,8.27,0,0.018851756,8,241.288,7,2002,1,1,1,4363.0693
2974,1239,12.695633368756642,1,0.0,0,101.0042,4,1985,2,0,0,280.22842
2975,1414,7.235,0,0.077168705,9,114.3492,3,2009,1,2,2,1714.9868
2976,1423,7.105,0,0.044899636,9,61.0562,7,2002,1,1,1,981.92035
2977,1509,5.21,0,0.011054747,9,259.5962,3,2009,1,2,2,3468.3918
2978,1406,14.6,0,0.059490504,11,241.4538,8,1997,2,0,1,3989.4067
2979,202,7.72,0,0.08700498,6,75.8986,0,1998,1,2,0,190.39328
2980,113,10.5,0,0.047978201,7,156.8946,1,1987,0,2,1,2546.8525
2981,25,15.7,0,0.037307618,14,181.7634,7,2002,1,1,1,2801.4124
2982,1067,8.3,1,0.0,4,87.8198,0,1998,1,2,0,176.07043
2983,592,6.17,0,0.017794028,10,65.9826,0,1998,1,2,0,190.20572
2984,964,7.71,1,0.066868428,13,55.4956,3,2009,1,2,2,740.4242
2985,70,12.695633368756642,0,0.033218416,14,74.7696,5,1985,1,2,3,2074.5017
2986,749,12.695633368756642,0,0.136563316,13,156.363,5,1985,1,2,3,3484.8313
2987,317,19.75,1,0.018125015,5,178.266,2,2007,1,1,1,3119.0935
2988,1247,12.695633368756642,1,0.037581431,13,130.1994,5,1985,1,2,3,3489.0483
2989,355,16.2,0,0.173192865,3,104.399,0,1998,1,2,0,305.339
2990,406,9.285,1,0.049380234,5,245.4144,7,2002,1,1,1,3947.3684
2991,1334,20.0,0,0.0,11,35.119,8,1997,2,0,1,617.0934
2992,942,16.35,0,0.020530851,6,51.3324,1,1987,0,2,1,753.2118
2993,972,19.35,1,0.021457551,6,121.3098,8,1997,2,0,1,2180.2024
2994,311,16.2,0,0.0,5,42.9454,1,1987,0,2,1,635.3875
2995,1068,15.35,1,0.055225368,10,149.1734,7,2002,1,1,1,2491.0493
2996,1482,5.4,0,0.048213839,8,162.8526,7,2002,1,1,1,2510.8103
2997,1319,12.695633368756642,0,0.038956596,9,114.6176,5,1985,1,2,3,3023.323
2998,307,10.395,0,0.030152986,0,114.5176,6,2004,2,1,1,1988.6816
2999,418,12.8,0,0.069727079,15,263.6252,9,1999,1,0,1,4190.4536
3000,478,5.59,1,0.056922987,13,63.4168,2,2007,1,1,1,1115.8365
3001,930,11.395,1,0.069980785,10,234.4616,2,2007,1,1,1,4087.8862
3002,135,13.85,0,0.034541588,7,116.8492,1,1987,0,2,1,1972.6566
3003,295,12.85,0,0.0,6,233.3642,2,2007,1,1,1,4154.2417
3004,236,15.6,0,0.04497714,4,243.0854,6,2004,2,1,1,3886.3154
3005,1180,10.5,1,0.010972719,13,164.0842,1,1987,0,2,1,2582.684
3006,98,6.865,0,0.014015003,14,128.0652,9,1999,1,0,1,1993.4817
3007,318,10.895,1,0.032504504,5,143.8102,9,1999,1,0,1,2452.2903
3008,981,10.5,1,0.025132415,6,218.8508,2,2007,1,1,1,3569.1743
3009,1397,12.695633368756642,0,0.012040955,11,188.253,5,1985,1,2,3,4419.6597
3010,572,12.695633368756642,0,0.129368491,6,185.3898,5,1985,1,2,3,5283.24
3011,574,11.35,1,0.045236996,13,103.1016,2,2007,1,1,1,1738.5851
3012,1347,19.75,0,0.014298622,9,102.5332,6,2004,2,1,1,1730.6702
3013,1228,12.695633368756642,0,0.075511074,15,192.282,5,1985,1,2,3,5492.6836
3014,184,16.2,1,0.0,5,175.637,3,2009,1,2,2,2662.2063
3015,1455,7.565,0,0.054595405,8,55.693,1,1987,0,2,1,706.25885
3016,947,4.92,0,0.0,0,200.3084,6,2004,2,1,1,3931.6138
3017,99,12.695633368756642,0,0.154065962,4,229.3668,4,1985,2,0,0,598.7771
3018,1473,13.6,0,0.009993163,9,177.637,8,1997,2,0,1,2991.653
3019,1007,19.2,1,0.084934509,3,154.9314,6,2004,2,1,1,2489.868
3020,62,12.695633368756642,0,0.01148374,4,163.4526,5,1985,1,2,3,4188.6475
3021,1316,19.2,0,0.041193522,9,131.731,1,1987,0,2,1,2104.0222
3022,183,8.05,1,0.16493563,4,115.5518,9,1999,1,0,1,1898.3796
3023,1021,14.85,1,0.059013051,6,159.7578,0,1998,1,2,0,407.33276
3024,1477,14.6,0,0.059525627,9,182.1976,7,2002,1,1,1,2901.569
3025,1470,12.85,0,0.053552399,8,184.6608,7,2002,1,1,1,2896.13
3026,686,10.395,1,0.036882977,10,228.1352,8,1997,2,0,1,3838.2974
3027,581,15.85,1,0.203588239,0,61.622,0,1998,1,2,0,190.428
3028,1183,17.0,1,0.044470849,3,143.647,0,1998,1,2,0,352.3126
3029,501,7.64,1,0.070814401,13,92.412,9,1999,1,0,1,1521.6102
3030,931,13.3,0,0.063825112,5,149.2708,3,2009,1,2,2,2236.6104
3031,1277,15.0,0,0.075167462,8,138.5838,0,1998,1,2,0,295.84232
3032,685,21.1,1,0.020835848,2,129.7994,2,2007,1,1,1,2099.6506
3033,503,17.2,1,0.025145838,3,146.6418,1,1987,0,2,1,2509.2534
3034,769,6.4,0,0.085098856,5,42.0796,3,2009,1,2,2,609.3274
3035,117,19.7,0,0.038704546,7,125.7362,1,1987,0,2,1,1987.091
3036,1226,7.785,1,0.03812554,6,106.7964,6,2004,2,1,1,1722.3177
3037,256,7.435,0,0.122814466,15,207.5638,6,2004,2,1,1,3808.1748
3038,1116,13.1,0,0.075092011,4,73.2354,7,2002,1,1,1,1161.8646
3039,1229,9.6,1,0.022259937,1,103.999,1,1987,0,2,1,1655.3002
3040,583,8.115,1,0.032132105,3,155.4972,1,1987,0,2,1,2351.6355
3041,687,16.6,0,0.026578464,5,55.0614,9,1999,1,0,1,885.0464
3042,102,8.21,0,0.01082531,7,150.2392,2,2007,1,1,1,2383.7024
3043,220,6.655,0,0.017027915,6,211.0586,3,2009,1,2,2,3095.126
3044,1242,12.8,1,0.079199274,4,184.6608,9,1999,1,0,1,3332.1711
3045,472,12.695633368756642,1,0.099912754,0,88.6856,5,1985,1,2,3,2587.6257
3046,991,19.35,1,0.058371696,6,237.1564,2,2007,1,1,1,4056.24
3047,314,7.76,0,0.099343484,13,98.17,0,1998,1,2,0,283.4235
3048,207,7.575,0,0.055703431,4,195.3768,2,2007,1,1,1,3212.0046
3049,191,11.35,1,0.063483863,4,85.9856,3,2009,1,2,2,1186.4689
3050,1412,10.0,0,0.0,8,118.744,1,1987,0,2,1,1995.4596
3051,581,15.85,1,0.122320725,0,58.022,2,2007,1,1,1,858.233
3052,90,12.65,0,0.062988082,14,160.6578,9,1999,1,0,1,2670.2717
3053,313,18.1,0,0.022445019,6,97.0094,7,2002,1,1,1,1498.4601
3054,1070,12.35,1,0.038493141,6,110.957,6,2004,2,1,1,1805.0616
3055,22,18.75,0,0.023937034,4,100.4042,3,2009,1,2,2,1272.0261
3056,443,12.695633368756642,0,0.058064391,4,145.1128,5,1985,1,2,3,3721.7378
3057,1509,12.695633368756642,0,0.010956581,9,259.9962,5,1985,1,2,3,7303.364
3058,844,9.1,1,0.008067116,5,79.9618,3,2009,1,2,2,1098.1785
3059,394,11.0,1,0.087774037,5,156.663,1,1987,0,2,1,2508.5796
3060,1529,12.695633368756642,0,0.132603297,8,35.3532,4,1985,2,0,0,102.66593
3061,489,13.35,1,0.014686484,3,206.3638,3,2009,1,2,2,3140.3027
3062,827,20.0,1,0.028123753,6,43.2744,8,1997,2,0,1,659.64166
3063,320,8.775,0,0.021725581,6,109.2228,2,2007,1,1,1,1748.6271
3064,678,12.695633368756642,1,0.046432792,3,94.912,4,1985,2,0,0,296.33322
3065,42,8.93,0,0.028474903,4,152.334,7,2002,1,1,1,2347.4246
3066,47,15.75,0,0.165700218,4,37.7506,1,1987,0,2,1,655.43396
3067,1407,12.695633368756642,0,0.128458176,11,67.8142,4,1985,2,0,0,202.35864
3068,226,12.695633368756642,0,0.038267861,4,62.0852,5,1985,1,2,3,1727.1643
3069,531,8.645,0,0.02156804,3,52.8982,1,1987,0,2,1,804.46063
3070,680,9.395,1,0.131460394,5,85.2198,1,1987,0,2,1,1359.0537
3071,1116,13.1,0,0.074877667,4,76.6354,1,1987,0,2,1,1185.0127
3072,930,12.695633368756642,1,0.121838154,10,235.8616,4,1985,2,0,0,566.33057
3073,1014,7.645,1,0.06665054,13,41.1112,1,1987,0,2,1,631.1311
3074,983,7.63,1,0.134709764,13,44.8402,8,1997,2,0,1,760.1176
3075,1004,6.61,1,0.029011725,13,185.9898,8,1997,2,0,1,3194.8667
3076,1432,12.695633368756642,0,0.016032699,9,194.8478,5,1985,1,2,3,5161.1626
3077,606,12.695633368756642,1,0.047261392,4,213.5876,5,1985,1,2,3,5002.0796
3078,67,12.695633368756642,0,0.109379022,4,45.4428,5,1985,1,2,3,1108.1147
3079,971,19.25,1,0.058604732,5,85.5908,2,2007,1,1,1,1321.5831
3080,1068,15.35,1,0.055425341,10,149.3734,2,2007,1,1,1,2571.6187
3081,798,20.5,0,0.036213591,6,122.3756,7,2002,1,1,1,2010.6881
3082,1329,12.695633368756642,0,0.047486615,9,180.066,5,1985,1,2,3,5008.092
3083,105,12.695633368756642,0,0.126021818,7,253.204,4,1985,2,0,0,580.7077
3084,251,7.905,0,0.054976522,5,109.7254,6,2004,2,1,1,1690.6792
3085,1526,12.695633368756642,0,0.0,8,42.9086,4,1985,2,0,0,120.3725
3086,1494,10.1,0,0.030331567,8,153.7656,3,2009,1,2,2,2302.8386
3087,632,12.695633368756642,0,0.118091992,13,132.6626,4,1985,2,0,0,299.65778
3088,25,12.695633368756642,0,0.037051812,14,182.8634,5,1985,1,2,3,6356.5625
3089,939,18.7,0,0.057537445,4,86.3566,8,1997,2,0,1,1326.059
3090,808,7.275,0,0.028061488,13,145.076,3,2009,1,2,2,2095.521
3091,354,12.695633368756642,0,0.061986186,15,35.6532,5,1985,1,2,3,958.87396
3092,1387,14.5,0,0.019475371,11,163.621,8,1997,2,0,1,2729.1328
3093,86,17.25,0,0.042307304,4,171.1764,9,1999,1,0,1,2910.4233
3094,1315,20.2,0,0.112956552,9,124.9046,2,2007,1,1,1,1990.217
3095,1361,12.15,0,0.029517792,9,114.815,6,2004,2,1,1,2000.8531
3096,779,12.695633368756642,0,0.073078549,5,109.6912,4,1985,2,0,0,298.1437
3097,488,12.5,1,0.062291551,0,197.1426,1,1987,0,2,1,3084.196
3098,1118,12.695633368756642,0,0.065491357,5,148.705,5,1985,1,2,3,3649.92
3099,168,11.5,0,0.014860557,15,174.008,8,1997,2,0,1,2968.3152
3100,530,11.3,0,0.056664709,0,248.0118,3,2009,1,2,2,3291.536
3101,995,12.8,1,0.113832939,1,138.4838,6,2004,2,1,1,2119.7842
3102,891,6.895,0,0.022460575,10,142.9812,8,1997,2,0,1,2109.2996
3103,283,12.85,0,0.030616733,15,251.704,8,1997,2,0,1,3702.4114
3104,622,12.695633368756642,1,0.033392905,5,73.5354,5,1985,1,2,3,1977.7346
3105,1002,16.85,0,0.04459498,6,183.1266,3,2009,1,2,2,3032.9404
3106,791,17.85,1,0.046872134,6,122.3388,2,2007,1,1,1,2081.6335
3107,106,8.365,0,0.071786706,7,39.3506,1,1987,0,2,1,693.2138
3108,188,9.395,0,0.103912541,13,234.2932,9,1999,1,0,1,3568.3408
3109,60,12.695633368756642,0,0.025484041,14,143.8102,4,1985,2,0,0,451.09012
3110,956,13.65,0,0.026632476,1,231.9668,0,1998,1,2,0,618.2583
3111,790,12.695633368756642,1,0.094279524,6,89.7856,4,1985,2,0,0,240.70026
3112,901,13.35,0,0.032311584,10,63.3194,3,2009,1,2,2,860.1893
3113,1081,12.695633368756642,1,0.093840198,6,86.8882,5,1985,1,2,3,2485.8433
3114,474,12.695633368756642,0,0.140668056,4,264.4884,5,1985,1,2,3,5300.2363
3115,1499,20.2,0,0.066305026,9,62.351,2,2007,1,1,1,897.188
3116,55,10.5,0,0.019079308,14,187.524,9,1999,1,0,1,3482.6353
3117,910,12.6,0,0.024174597,4,33.2874,1,1987,0,2,1,571.6645
3118,706,12.695633368756642,0,0.088889913,13,114.1518,5,1985,1,2,3,3176.813
3119,752,10.1,0,0.032096024,3,51.1008,6,2004,2,1,1,792.88196
3120,1237,14.1,0,0.066863337,13,197.9084,6,2004,2,1,1,3478.702
3121,1260,12.695633368756642,0,0.036464158,9,180.1318,5,1985,1,2,3,4934.9087
3122,983,7.63,1,0.135471737,13,45.2402,2,2007,1,1,1,805.333
3123,683,13.8,1,0.057194086,13,233.6984,2,2007,1,1,1,4014.9744
3124,467,8.35,1,0.127127013,5,75.4354,7,2002,1,1,1,1236.955
3125,644,12.695633368756642,1,0.1328021,13,82.4908,4,1985,2,0,0,231.86089
3126,1471,12.695633368756642,0,0.069080314,9,89.6146,5,1985,1,2,3,2353.1304
3127,230,20.25,1,0.018843242,6,221.6772,7,2002,1,1,1,3519.4268
3128,235,8.575,1,0.071992202,4,196.0794,7,2002,1,1,1,3097.8557
3129,1248,17.85,0,0.052133441,13,120.6072,1,1987,0,2,1,2063.098
3130,1356,5.615,0,0.126024084,8,124.573,7,2002,1,1,1,1937.3005
3131,1461,12.15,0,0.145335007,8,224.9404,7,2002,1,1,1,3782.7434
3132,331,12.695633368756642,0,0.088574755,3,145.4786,5,1985,1,2,3,3654.3958
3133,1000,7.56,0,0.063870008,5,154.563,9,1999,1,0,1,2423.932
3134,342,12.695633368756642,1,0.063704181,5,83.6566,5,1985,1,2,3,2379.413
3135,988,10.8,0,0.08288617,4,189.9504,3,2009,1,2,2,2867.3064
3136,184,16.2,1,0.129148687,5,176.337,2,2007,1,1,1,2837.5205
3137,1093,13.0,1,0.070301658,13,65.5484,8,1997,2,0,1,1051.1868
3138,87,9.5,0,0.0,7,225.0088,6,2004,2,1,1,3667.193
3139,939,18.7,0,0.057526565,4,85.2566,6,2004,2,1,1,1362.1509
3140,595,7.235,0,0.100369729,13,196.9452,3,2009,1,2,2,2919.823
3141,767,12.695633368756642,1,0.159923438,3,253.0014,5,1985,1,2,3,6431.78
3142,507,11.1,0,0.110672104,6,191.1846,8,1997,2,0,1,3087.7344
3143,801,7.155,1,0.168447861,1,35.8874,9,1999,1,0,1,657.9407
3144,1536,7.825,0,0.185913021,9,252.4698,1,1987,0,2,1,3934.01
3145,333,8.905,0,0.143938721,5,60.3878,2,2007,1,1,1,1001.97217
3146,360,12.695633368756642,1,0.156168446,13,146.7418,5,1985,1,2,3,3453.3557
3147,266,9.195,0,0.015883951,0,83.4592,9,1999,1,0,1,1369.2598
3148,1200,11.65,0,0.039885362,13,228.9694,1,1987,0,2,1,4175.1294
3149,1519,16.7,0,0.0,9,247.5776,0,1998,1,2,0,902.9686
3150,1015,9.1,1,0.081599833,1,176.8054,1,1987,0,2,1,2792.7607
